jd,RA,Decl,magsky
2457134.88776,280.82891667,0.50766667,21.8970998759
2457134.88776,280.82975,0.49072222,21.9031150448
2457135.73264,266.02825,-0.41605556,21.9001352497
2457135.73264,266.05108333,-0.34241667,21.9184345905
2457135.93547,310.69483333,0.26897222,16.416199887
2457135.93547,310.72875,0.25052778,16.4138589985
2457136.6252,133.325,-0.69194444,22.0990681569
2457136.6252,133.39779167,-0.61138889,22.0460948764
2457136.6252,133.477125,-0.53944444,22.0740253786
2457136.88161,310.69483333,0.26897222,21.9504751692
2457136.88161,310.72875,0.25052778,21.9163004257
2457136.88497,340.35891667,1.17002778,21.4649155814
2457136.88497,340.39620833,1.18633333,21.5336428074
2457136.88497,340.436375,1.21027778,21.4548717541
2457137.63587,249.449125,-0.55141667,21.3056835485
2457137.9281,266.02825,-0.41605556,18.7676932559
2457137.9281,266.05108333,-0.34241667,18.7857419927
2457139.69388,266.02825,-0.41605556,20.6783449656
2457139.69388,266.05108333,-0.34241667,20.6557961791
2457139.85457,249.449125,-0.55141667,21.5501676582
2457140.6095,133.39779167,-0.61138889,19.4142815022
2457140.6095,133.477125,-0.53944444,19.4699076948
2457140.81573,280.747125,0.51927778,22.0189963413
2457140.81573,280.7605,0.51586111,22.0258034805
2457140.81573,280.78195833,0.46716667,21.9420544678
2457140.81573,280.79216667,0.46186111,22.0711217219
2457140.81573,280.798875,0.50141667,21.9660231437
2457140.81573,280.79879167,0.49538889,21.920151212
2457140.81573,280.82891667,0.50766667,21.9063004352
2457140.81573,280.82975,0.49072222,21.9988273062
2457140.82602,310.69483333,0.26897222,21.8431800352
2457140.82602,310.72875,0.25052778,21.7767213087
2457141.81388,280.747125,0.51927778,22.2748561397
2457141.81388,280.7605,0.51586111,22.3553178384
2457141.81388,280.78195833,0.46716667,22.0818168832
2457141.81388,280.79216667,0.46186111,22.2074617982
2457141.81388,280.798875,0.50141667,22.1850747723
2457141.81388,280.79879167,0.49538889,21.9834349174
2457141.81388,280.82891667,0.50766667,22.0208777714
2457141.81388,280.82975,0.49072222,22.352441717
2457142.55752,133.39779167,-0.61138889,19.447268
2457142.55752,133.477125,-0.53944444,19.4596222234
2457142.86338,280.747125,0.51927778,22.3151898092
2457142.86338,280.7605,0.51586111,22.3574417122
2457142.86338,280.78195833,0.46716667,22.1278789845
2457142.86338,280.79216667,0.46186111,22.3318938232
2457142.86338,280.798875,0.50141667,22.3718991185
2457142.86338,280.79879167,0.49538889,22.1278789845
2457142.86338,280.82891667,0.50766667,21.9802867679
2457142.86338,280.82975,0.49072222,22.3096784514
2457142.86457,310.69483333,0.26897222,22.0343767152
2457142.86457,310.72875,0.25052778,22.197485899
2457143.55039,133.39779167,-0.61138889,19.378094052
2457143.55039,133.477125,-0.53944444,19.3683669626
2457143.81642,280.747125,0.51927778,19.9885055773
2457143.81642,280.7605,0.51586111,19.9900651064
2457143.81642,280.78195833,0.46716667,19.9890252045
2457143.81642,280.79216667,0.46186111,19.9877265529
2457143.81642,280.798875,0.50141667,19.9931911001
2457143.81642,280.79879167,0.49538889,19.9900651064
2457143.81642,280.82891667,0.50766667,19.9469716809
2457143.81642,280.82975,0.49072222,19.9714963107
2457143.81772,310.69483333,0.26897222,19.460812851
2457143.81772,310.72875,0.25052778,19.4688304345
2457146.54852,133.39779167,-0.61138889,18.7080369605
2457146.54852,133.477125,-0.53944444,18.6994377624
2457146.74557,280.747125,0.51927778,18.2796913117
2457146.74557,280.7605,0.51586111,18.2872608151
2457146.74557,280.78195833,0.46716667,18.2867183753
2457146.74557,280.79216667,0.46186111,18.2853635119
2457146.74557,280.798875,0.50141667,18.2886859197
2457146.74557,280.79879167,0.49538889,18.2744507515
2457146.74557,280.82891667,0.50766667,18.2703031732
2457146.74557,280.82975,0.49072222,18.274048693
2457146.82969,280.747125,0.51927778,18.612520265
2457146.82969,280.7605,0.51586111,18.6050059935
2457146.82969,280.78195833,0.46716667,18.6210457133
2457146.82969,280.79216667,0.46186111,18.6117883949
2457146.82969,280.798875,0.50141667,18.6204555857
2457146.82969,280.79879167,0.49538889,18.6052967929
2457146.82969,280.82891667,0.50766667,18.6023918556
2457146.82969,280.82975,0.49072222,18.6109839517
2457153.67226,266.02825,-0.41605556,22.0811387902
2457153.67226,266.05108333,-0.34241667,22.1075754774
2457153.85384,280.747125,0.51927778,20.4916696985
2457153.85384,280.7605,0.51586111,20.6005156286
2457153.85384,280.78195833,0.46716667,20.4736949367
2457153.85384,280.79216667,0.46186111,20.5169915908
2457153.85384,280.798875,0.50141667,20.4951274567
2457153.85384,280.79879167,0.49538889,20.4933971599
2457153.85384,280.82891667,0.50766667,20.4959936403
2457153.85384,280.82975,0.49072222,20.5276448423
2457155.76895,310.69483333,0.26897222,21.6870485018
2457155.76895,310.72875,0.25052778,21.7806619817
2457155.77046,280.747125,0.51927778,21.9511781115
2457155.77046,280.7605,0.51586111,21.9879170175
2457155.77046,280.78195833,0.46716667,21.8887846851
2457155.77046,280.79216667,0.46186111,21.9612592424
2457155.77046,280.798875,0.50141667,21.943180026
2457155.77046,280.79879167,0.49538889,21.9312922014
2457155.77046,280.82891667,0.50766667,21.8887846851
2457155.77046,280.82975,0.49072222,21.9612592424
2457155.8367,280.747125,0.51927778,21.6023241694
2457155.8367,280.7605,0.51586111,21.6886232099
2457155.8367,280.78195833,0.46716667,21.5707682179
2457155.8367,280.79216667,0.46186111,21.5623188741
2457155.8367,280.798875,0.50141667,21.6288427641
2457155.8367,280.79879167,0.49538889,21.5223824166
2457155.8367,280.82891667,0.50766667,21.5036160922
2457155.8367,280.82975,0.49072222,21.5539347104
2457158.72131,280.747125,0.51927778,22.0885867538
2457158.72131,280.7605,0.51586111,22.0344819336
2457158.72131,280.78195833,0.46716667,21.8779400295
2457158.72131,280.79216667,0.46186111,22.080690526
2457158.72131,280.798875,0.50141667,21.9223525689
2457158.72131,280.79879167,0.49538889,21.9110779055
2457158.72131,280.82891667,0.50766667,21.8888739589
2457158.72131,280.82975,0.49072222,21.9662967871
2457158.80772,280.747125,0.51927778,21.9992457913
2457158.80772,280.7605,0.51586111,22.0696014221
2457158.80772,280.78195833,0.46716667,21.8614748091
2457158.80772,280.79216667,0.46186111,22.0077949314
2457158.80772,280.798875,0.50141667,21.990763442
2457158.80772,280.79879167,0.49538889,21.9212198113
2457158.80772,280.82891667,0.50766667,21.8842135494
2457158.80772,280.82975,0.49072222,22.0471216308
2457158.81641,310.69483333,0.26897222,21.9192403954
2457158.81641,310.72875,0.25052778,21.8996416619
2457159.75819,310.69483333,0.26897222,22.1899780665
2457159.75819,310.72875,0.25052778,22.1240075505
2457159.75909,280.747125,0.51927778,22.2846784753
2457159.75909,280.7605,0.51586111,22.3439922192
2457159.75909,280.78195833,0.46716667,22.2575336183
2457159.75909,280.79216667,0.46186111,22.434775103
2457159.75909,280.798875,0.50141667,22.2389282175
2457159.75909,280.79879167,0.49538889,22.2310509607
2457159.75909,280.82891667,0.50766667,22.1263806865
2457159.75909,280.82975,0.49072222,22.24952084
2457159.82238,310.69483333,0.26897222,22.1504024706
2457159.82238,310.72875,0.25052778,22.1799481089
2457160.78913,310.69483333,0.26897222,22.3274417409
2457160.78913,310.72875,0.25052778,22.3274417409
2457160.87823,310.69483333,0.26897222,22.2573699318
2457160.87823,310.72875,0.25052778,22.2402713866
2457160.88727,340.35891667,1.17002778,21.9769950184
2457160.88727,340.39620833,1.18633333,22.1285316092
2457160.88727,340.436375,1.21027778,22.0590577939
2457162.72491,266.02825,-0.41605556,22.1010029656
2457162.72491,266.05108333,-0.34241667,22.2261181319
2457162.82799,340.35891667,1.17002778,21.9921629103
2457162.82799,340.39620833,1.18633333,22.268369969
2457162.82799,340.436375,1.21027778,22.0863306456
2457174.63422,249.449125,-0.55141667,18.3454097769
2457174.6467,280.747125,0.51927778,18.5479838745
2457174.6467,280.7605,0.51586111,18.5475564121
2457174.6467,280.78195833,0.46716667,18.5438596374
2457174.6467,280.79216667,0.46186111,18.5421575949
2457174.6467,280.798875,0.50141667,18.5380553883
2457174.6467,280.79879167,0.49538889,18.5476988809
2457174.6467,280.82891667,0.50766667,18.5325629783
2457174.6467,280.82975,0.49072222,18.5532685932
2457174.85089,310.56079167,0.15002778,19.4879624178
2457174.85089,310.61,0.12858333,19.4862704748
2457174.85089,310.64766667,0.12238889,19.4238547331
2457175.62564,249.449125,-0.55141667,17.68117822
2457175.64251,280.747125,0.51927778,17.9734188904
2457175.64251,280.7605,0.51586111,17.9780664568
2457175.64251,280.78195833,0.46716667,17.9771353248
2457175.64251,280.79216667,0.46186111,17.9836700808
2457175.64251,280.798875,0.50141667,17.9760360184
2457175.64251,280.79879167,0.49538889,17.9704715562
2457175.64251,280.82891667,0.50766667,17.9738404817
2457175.64251,280.82975,0.49072222,17.9758669435
2457175.82883,310.56079167,0.15002778,18.7934828275
2457175.82883,310.61,0.12858333,18.7958183437
2457175.82883,310.64766667,0.12238889,18.7730385349
2457179.65271,280.747125,0.51927778,19.0828836473
2457179.65271,280.7605,0.51586111,19.0828836473
2457179.65271,280.78195833,0.46716667,19.0939391707
2457179.65271,280.79216667,0.46186111,19.078995027
2457179.65271,280.798875,0.50141667,19.0913957236
2457179.65271,280.79879167,0.49538889,19.0803658505
2457179.65271,280.82891667,0.50766667,19.0812807534
2457179.65271,280.82975,0.49072222,19.0920887923
2457179.79357,340.35891667,1.17002778,19.0640285047
2457179.79357,340.39620833,1.18633333,19.0890885381
2457179.79357,340.436375,1.21027778,19.0474895555
2457179.92106,28.65720833,0.71680556,19.4222999216
2457179.92106,28.77175,0.76180556,19.4095319075
2457180.68605,280.747125,0.51927778,19.7958110115
2457180.68605,280.7605,0.51586111,19.8206796528
2457180.68605,280.78195833,0.46716667,19.7723581578
2457180.68605,280.79216667,0.46186111,19.7827191285
2457180.68605,280.798875,0.50141667,19.7931799252
2457180.68605,280.79879167,0.49538889,19.7414379123
2457180.68605,280.82891667,0.50766667,19.760819011
2457180.68605,280.82975,0.49072222,19.7745086062
2457180.79317,340.35891667,1.17002778,19.2588941563
2457180.79317,340.39620833,1.18633333,19.2450595332
2457180.79317,340.436375,1.21027778,19.2332279082
2457181.68039,280.747125,0.51927778,20.4870816551
2457181.68039,280.7605,0.51586111,20.4786846294
2457181.68039,280.78195833,0.46716667,20.4686930516
2457181.68039,280.79216667,0.46186111,20.5187280282
2457181.68039,280.798875,0.50141667,20.449795955
2457181.68039,280.79879167,0.49538889,20.4820356667
2457181.68039,280.82891667,0.50766667,20.5256934741
2457181.68039,280.82975,0.49072222,20.5057870712
2457181.80411,340.35891667,1.17002778,19.2270026142
2457181.80411,340.39620833,1.18633333,19.2138770169
2457181.80411,340.436375,1.21027778,19.2104901668
2457182.68297,280.747125,0.51927778,21.6831619026
2457182.68297,280.7605,0.51586111,21.8932463353
2457182.68297,280.78195833,0.46716667,21.8224123349
2457182.68297,280.79216667,0.46186111,21.7886561241
2457182.68297,280.798875,0.50141667,21.7914293955
2457182.68297,280.79879167,0.49538889,21.8167129245
2457182.68297,280.82891667,0.50766667,21.7505562441
2457182.68297,280.82975,0.49072222,21.9148077424
2457182.82271,266.02825,-0.41605556,20.6943606325
2457182.82271,266.05108333,-0.34241667,20.7503709037
2457182.92516,28.65720833,0.71680556,20.1115983724
2457182.92516,28.77175,0.76180556,20.1139651549
2456769.7718,249.449125,-0.55141667,20.8171930139
2457374.68109,133.141875,-0.6635,21.5226199308
2457374.76361,103.078625,-0.39241667,22.2126870101
2457374.76361,103.07691667,-0.33872222,22.0295060296
2457374.76361,103.06875,-0.328,22.3435067345
2457374.76361,103.06454167,-0.32930556,22.1981131649
2457374.76361,103.05554167,-0.32783333,22.2394233611
2457374.76361,103.05716667,-0.32222222,22.1092052654
2457374.76361,103.04795833,-0.32116667,22.0647767514
2457374.76361,103.04141667,-0.39219444,22.1952217247
2457374.76361,103.02004167,-0.36541667,22.2637545796
2457374.76361,103.01883333,-0.32727778,21.8814320455
2457374.76361,103.01404167,-0.45508333,21.8515671123
2457374.76361,103.0095,-0.35438889,22.3013053595
2457374.76361,103.00783333,-0.45597222,21.7005546323
2457374.76361,102.995875,-0.35877778,22.314116619
2457374.76361,102.98225,-0.34861111,22.178032946
2457374.76361,102.970875,-0.36694444,22.2097565491
2457374.76361,102.96829167,-0.34533333,22.2126870101
2457374.76361,102.96579167,-0.33775,22.1334836489
2457374.76361,102.95654167,-0.35436111,22.1199286624
2457374.76361,102.952625,-0.34236111,22.1611119883
2457374.76361,102.92904167,-0.37191667,22.2364199423
2457374.76361,102.915625,-0.44497222,22.1472099399
2457374.76361,102.91625,-0.42830556,22.3336213686
2457374.76361,102.91883333,-0.36641667,22.3076920552
2457374.76361,102.91258333,-0.44341667,22.2606831909
2457374.66412,59.05558333,0.14638889,21.4846700278
2457374.66412,58.93491667,0.11763889,21.4742150571
2457374.66412,58.91166667,0.17883333,21.5847428151
2457374.76538,58.78641667,0.243,22.3394318631
2457374.76538,58.76945833,0.05216667,22.2550747618
2457374.76538,58.7655,0.05736111,22.2949560482
2457374.76538,58.71533333,0.08930556,22.2002383992
2457374.76538,58.708125,0.16905556,22.2049870625
2457374.6658,28.77175,0.76180556,21.0734833548
2457374.6658,28.65720833,0.71680556,21.0311581934
2457373.78183,73.24525,-0.24480556,22.2275278324
2457373.76212,103.078625,-0.39241667,22.1449761503
2457373.76212,103.07691667,-0.33872222,22.1149286672
2457373.76212,103.06875,-0.328,22.2135717727
2457373.76212,103.06454167,-0.32930556,22.201833981
2457373.76212,103.05554167,-0.32783333,22.252620471
2457373.76212,103.04141667,-0.39219444,22.1477494217
2457373.76212,103.02004167,-0.36541667,22.1366985869
2457373.76212,103.01883333,-0.32727778,21.9027011178
2457373.76212,103.01404167,-0.45508333,21.781239939
2457373.76212,103.0095,-0.35438889,22.2867952145
2457373.76212,103.00783333,-0.45597222,21.6755989993
2457373.76212,102.995875,-0.35877778,22.3585516501
2457373.76212,102.98225,-0.34861111,22.3286213734
2457373.76212,102.970875,-0.36694444,22.2742432232
2457373.76212,102.96829167,-0.34533333,22.2194886001
2457373.76212,102.96579167,-0.33775,22.1931131697
2457373.76212,102.95654167,-0.35436111,22.2773676431
2457373.76212,102.952625,-0.34236111,22.3155793523
2457373.76212,102.92904167,-0.37191667,22.3155793523
2457373.76212,102.915625,-0.44497222,22.1844618477
2457373.76212,102.91625,-0.42830556,22.1339533638
2457373.76212,102.91883333,-0.36641667,22.4103454239
2457373.76212,102.91258333,-0.44341667,22.2224591495
2457373.65015,58.33579167,0.27630556,22.1911847029
2457373.64628,14.32083333,0.61352778,21.5607739372
2457373.64628,14.19525,0.64191667,21.5833968921
2457373.64628,14.1125,0.69805556,21.5346762587
2457371.61469,103.15508333,-0.32230556,22.0091821638
2457371.61469,103.078625,-0.39241667,22.0593405139
2457371.61469,103.07691667,-0.33872222,21.9754008963
2457371.61469,103.05554167,-0.32783333,22.1227591954
2457371.61469,103.06875,-0.328,22.1065538281
2457371.61469,103.05716667,-0.32222222,21.9873453548
2457371.61469,103.04795833,-0.32116667,22.0415202502
2457371.61469,103.04141667,-0.39219444,22.1364508669
2457371.61469,103.01883333,-0.32727778,21.8843005113
2457371.61469,103.02004167,-0.36541667,22.2135262541
2457371.61469,103.01404167,-0.45508333,21.7431503886
2457371.61469,103.0095,-0.35438889,22.0932318207
2457371.61469,103.00783333,-0.45597222,21.6320225885
2457371.61469,102.98225,-0.34861111,22.1065538281
2457371.61469,102.995875,-0.35877778,22.1227591954
2457371.61469,102.970875,-0.36694444,22.167194524
2457371.61469,102.96829167,-0.34533333,22.0826906195
2457371.61469,102.96579167,-0.33775,22.0190301697
2457371.61469,102.952625,-0.34236111,22.0140950012
2457371.61469,102.95654167,-0.35436111,22.0644861878
2457371.61469,102.92904167,-0.37191667,22.0389982763
2457371.61469,102.915625,-0.44497222,22.0800711705
2457371.61469,102.91625,-0.42830556,22.0542191121
2457371.61469,102.91258333,-0.44341667,21.9777793442
2457371.61469,102.91883333,-0.36641667,22.0415202502
2457371.68125,58.78908333,0.02236111,22.3298940606
2457371.68125,58.78641667,0.243,22.3882980037
2457371.68125,58.7655,0.05736111,22.3931741067
2457371.68125,58.76945833,0.05216667,22.2906554406
2457371.68125,58.71533333,0.08930556,22.2463631237
2457371.68125,58.708125,0.16905556,22.2810634085
2457371.58819,28.77175,0.76180556,22.4287751501
2457371.59277,28.77175,0.76180556,22.292881051
2457371.58819,28.65720833,0.71680556,22.3230005355
2457371.67569,14.32083333,0.61352778,21.9879860574
2457371.67569,14.19525,0.64191667,22.0467511367
2457371.67569,14.1125,0.69805556,21.9490613689
2457375.63328,44.3385,0.31080556,20.3802588336
2457375.63328,44.44575,0.26741667,20.4060280804
2457375.76056,58.30516667,0.273,22.2607662513
2457375.76056,58.33579167,0.27630556,22.3536250347
2457375.64578,102.91258333,-0.44341667,20.693497314
2457375.64578,102.91883333,-0.36641667,20.6949546421
2457375.64578,102.91625,-0.42830556,20.7320394008
2457375.64578,102.915625,-0.44497222,20.6833501479
2457375.64578,102.92904167,-0.37191667,20.7111161213
2457375.64578,102.952625,-0.34236111,20.7163092437
2457375.64578,102.95654167,-0.35436111,20.7260200637
2457375.64578,102.96579167,-0.33775,20.6654628209
2457375.64578,102.96829167,-0.34533333,20.7230228633
2457375.64578,102.970875,-0.36694444,20.73128521
2457375.64578,102.98225,-0.34861111,20.7215273957
2457375.64578,102.995875,-0.35877778,20.7237714059
2457375.64578,103.00783333,-0.45597222,20.5408982124
2457375.64578,103.0095,-0.35438889,20.6956840751
2457375.64578,103.01404167,-0.45508333,20.6101266957
2457375.64578,103.02004167,-0.36541667,20.6884119113
2457375.64578,103.04141667,-0.39219444,20.7111161213
2457375.64578,103.06454167,-0.32930556,20.7185425548
2457375.64578,103.06875,-0.328,20.7185425548
2457375.64578,103.07691667,-0.33872222,20.6576848255
2457375.64578,103.078625,-0.39241667,20.6754434192
2457375.77781,133.141875,-0.6635,21.8355139643
