,jd,RA,Decl,magsky
1672,2454650.86,28.77175,0.76180556,22.3540082527
1673,2454651.87,28.77175,0.76180556,22.4381513683
1674,2454653.85,28.77175,0.76180556,22.4728273065
1675,2454654.84,28.65720833,0.71680556,22.4660253924
1676,2454654.84,28.77175,0.76180556,22.5904144795
1677,2454729.79,28.65720833,0.71680556,20.0525338653
1678,2454729.79,28.77175,0.76180556,20.1242789097
1679,2454734.69,28.65720833,0.71680556,22.5453332949
1680,2454734.69,28.77175,0.76180556,22.9257542561
1681,2454777.74,28.65720833,0.71680556,21.7830293133
1682,2454777.74,28.77175,0.76180556,21.9302317487
1683,2454839.64,28.65720833,0.71680556,18.9473249425
1684,2454839.64,28.77175,0.76180556,18.9622587144
1685,2454407.83,28.65720833,0.71680556,21.1829122771
1686,2454407.83,28.77175,0.76180556,21.2091308596
1687,2454108.68,44.3385,0.31080556,19.915115796
1688,2454108.68,44.44575,0.26741667,19.9016530893
1689,2454380.77,44.3385,0.31080556,22.3054798124
1690,2454380.77,44.44575,0.26741667,22.56620973
1691,2454397.58,44.3385,0.31080556,18.5996323084
1692,2454397.58,44.44575,0.26741667,18.6032311119
1693,2454425.64,44.3385,0.31080556,19.5531725791
1694,2454425.64,44.44575,0.26741667,19.5655120065
1695,2454440.63,44.3385,0.31080556,22.440901266
1696,2454440.63,44.44575,0.26741667,22.50750024
1697,2454453.58,44.3385,0.31080556,19.8628927403
1698,2454453.58,44.44575,0.26741667,19.8908837986
1699,2454650.9,44.3385,0.31080556,22.1181532888
1700,2454650.9,44.44575,0.26741667,22.1961792689
1701,2454654.92,44.3385,0.31080556,22.3123359815
1702,2454654.92,44.44575,0.26741667,22.494375247
1703,2454728.8,44.3385,0.31080556,19.4010716419
1704,2454728.8,44.44575,0.26741667,19.4251524393
1705,2454777.76,44.3385,0.31080556,22.6321044232
1706,2454777.76,44.44575,0.26741667,22.6002623239
1707,2454827.7,44.3385,0.31080556,22.4322768639
1708,2454827.7,44.44575,0.26741667,22.6336281734
1709,2454885.58,44.3385,0.31080556,22.6805497362
1710,2454885.58,44.44575,0.26741667,22.9602676898
1711,2454351.76,58.22575,0.00525,21.879808627
1712,2454351.76,58.23958333,-0.00533333,23.7551149395
1713,2454351.76,58.25095833,0.047,22.9208671379
1714,2454351.76,58.25325,0.00441667,23.2705648502
1715,2454351.76,58.26725,0.04727778,23.434318704
1716,2454351.76,58.28158333,0.01972222,23.900094778
1717,2454425.83,58.22575,0.00525,22.0336899111
1718,2454425.83,58.25095833,0.047,22.1786698132
1719,2454425.83,58.25325,0.00441667,22.6827832094
1720,2454425.83,58.26725,0.04727778,22.3551224282
1721,2454425.83,58.28158333,0.01972222,22.5331864597
1722,2454425.83,58.33883333,-0.00513889,22.9312448023
1723,2454425.83,58.35491667,0.02302778,22.15564983
1724,2454878.63,58.22575,0.00525,21.5779800827
1725,2454878.63,58.23958333,-0.00533333,22.3388117513
1726,2454878.63,58.25095833,0.047,22.1149252433
1727,2454878.63,58.25325,0.00441667,22.4897278283
1728,2454878.63,58.26725,0.04727778,22.3142279201
1729,2454878.63,58.28158333,0.01972222,22.5894066346
1730,2454128.61,58.30516667,0.273,19.6295757559
1731,2454128.61,58.33579167,0.27630556,19.6452694462
1732,2454348.91,58.33579167,0.27630556,21.0791815639
1733,2454397.62,58.30516667,0.273,18.769201704
1734,2454397.62,58.33579167,0.27630556,18.7734956495
1735,2454422.7,58.30516667,0.273,21.5618439362
1736,2454422.7,58.33579167,0.27630556,21.6211479679
1737,2454425.66,58.30516667,0.273,19.7324584981
1738,2454425.66,58.33579167,0.27630556,19.7355368093
1739,2454443.76,58.30516667,0.273,22.6006169475
1740,2454443.76,58.33579167,0.27630556,22.7385784684
1741,2454777.78,58.30516667,0.273,22.6441079642
1742,2454777.78,58.33579167,0.27630556,22.763616217
1743,2454798.79,58.30516667,0.273,22.5154552014
1744,2454798.79,58.33579167,0.27630556,22.7161374458
1745,2454824.7,58.30516667,0.273,22.5794466601
1746,2454824.7,58.33579167,0.27630556,22.7816149453
1747,2454839.57,58.30516667,0.273,19.3039173247
1748,2454839.57,58.33579167,0.27630556,19.3199271008
1749,2454900.56,58.30516667,0.273,18.4568226827
1750,2454900.56,58.33579167,0.27630556,18.4615669134
1751,2454105.58,58.708125,0.16905556,19.6790316038
1752,2454105.58,58.71533333,0.08930556,19.6871801851
1753,2454105.58,58.7655,0.05736111,19.7058084889
1754,2454105.58,58.76945833,0.05216667,19.68139105
1755,2454108.69,58.708125,0.16905556,20.2126722828
1756,2454108.69,58.71533333,0.08930556,20.1890479707
1757,2454108.69,58.7655,0.05736111,20.195372307
1758,2454108.69,58.76945833,0.05216667,20.1972394804
1759,2454357.89,58.708125,0.16905556,23.2563029041
1760,2454357.89,58.71533333,0.08930556,23.6315384012
1761,2454364.78,58.708125,0.16905556,21.5243508878
1762,2454364.78,58.71533333,0.08930556,21.478868352
1763,2454407.6,58.708125,0.16905556,22.5526982753
1764,2454407.6,58.71533333,0.08930556,22.513638841
1765,2454407.6,58.7655,0.05736111,22.6396035568
1766,2454422.71,58.708125,0.16905556,21.8694151283
1767,2454422.71,58.71533333,0.08930556,21.8900965221
1768,2454422.71,58.7655,0.05736111,22.0543360845
1769,2454422.71,58.76945833,0.05216667,21.9929519852
1770,2454449.8,58.708125,0.16905556,22.391909716
1771,2454449.8,58.71533333,0.08930556,22.4389615348
1772,2454449.8,58.7655,0.05736111,22.6114020166
1773,2454449.8,58.76945833,0.05216667,22.545230723
1774,2454453.63,58.708125,0.16905556,20.1437141955
1775,2454453.63,58.71533333,0.08930556,20.1179922886
1776,2454453.63,58.7655,0.05736111,20.1594450138
1777,2454453.63,58.76945833,0.05216667,20.1394926598
1778,2454734.82,58.708125,0.16905556,22.6623962845
1779,2454734.82,58.71533333,0.08930556,22.5850411165
1780,2454776.83,58.708125,0.16905556,22.7122589263
1781,2454776.83,58.71533333,0.08930556,22.4580254954
1782,2454789.84,58.708125,0.16905556,20.6589654415
1783,2454789.84,58.71533333,0.08930556,20.627522987
1784,2454798.8,58.708125,0.16905556,22.6677184458
1785,2454798.8,58.71533333,0.08930556,22.521434371
1786,2454842.7,58.708125,0.16905556,17.9737732497
1787,2454842.7,58.71533333,0.08930556,17.9490538712
1788,2454844.66,58.708125,0.16905556,19.4480155764
1789,2454844.66,58.71533333,0.08930556,19.4109306939
1790,2454106.61,58.93491667,0.11763889,20.1311799243
1791,2454106.61,59.05558333,0.14638889,20.1881229331
1792,2454357.9,58.93491667,0.11763889,21.5991485466
1793,2454357.9,59.05558333,0.14638889,21.5968556011
1794,2454397.78,58.93491667,0.11763889,19.3813279845
1795,2454397.78,59.05558333,0.14638889,19.4042974656
1796,2454435.69,58.93491667,0.11763889,22.9511229588
1797,2454435.69,59.05558333,0.14638889,23.4033483018
1798,2454449.66,58.93491667,0.11763889,22.5864514575
1799,2454449.66,59.05558333,0.14638889,22.6817127914
1800,2454458.71,58.93491667,0.11763889,18.3680136077
1801,2454458.71,59.05558333,0.14638889,18.3545484045
1802,2454543.54,58.93491667,0.11763889,19.293824065
1803,2454543.54,59.05558333,0.14638889,19.2876965528
1804,2454547.54,58.93491667,0.11763889,18.1804121024
1805,2454547.54,59.05558333,0.14638889,18.1928915279
1806,2454728.71,58.93491667,0.11763889,19.1500254076
1807,2454728.71,59.05558333,0.14638889,19.1709753236
1808,2454729.71,58.93491667,0.11763889,19.7233771736
1809,2454729.71,59.05558333,0.14638889,19.6854756333
1810,2454831.61,58.93491667,0.11763889,22.3688792801
1811,2454831.61,59.05558333,0.14638889,22.5604644477
1812,2454839.74,58.93491667,0.11763889,19.0158368932
1813,2454839.74,59.05558333,0.14638889,19.0167337318
1814,2454858.67,58.93491667,0.11763889,22.6509359324
1815,2454858.67,59.05558333,0.14638889,22.5612369693
1816,2454105.78,72.92666667,-0.16927778,18.2960518008
1817,2454106.77,72.92666667,-0.16927778,18.9757364113
1818,2454407.81,72.92666667,-0.16927778,21.4996098131
1819,2454422.76,72.92666667,-0.16927778,22.2334937384
1820,2454425.61,72.92666667,-0.16927778,19.5756427297
1821,2454523.65,72.92666667,-0.16927778,20.1052525616
1822,2454562.54,72.92666667,-0.16927778,22.0420460307
1823,2454777.8,72.92666667,-0.16927778,22.1918762499
1824,2454831.79,72.92666667,-0.16927778,21.9735093667
1825,2454839.78,72.92666667,-0.16927778,20.7592007888
1826,2454858.72,72.92666667,-0.16927778,21.988133119
1827,2454885.63,72.92666667,-0.16927778,22.5102624097
1828,2454930.51,72.92666667,-0.16927778,18.4626949317
1829,2454137.67,73.24525,-0.24480556,19.7780187554
1830,2454163.64,73.24525,-0.24480556,18.0298186386
1831,2454165.63,73.24525,-0.24480556,18.7141684987
1832,2454380.75,73.24525,-0.24480556,22.3038590686
1833,2454385.78,73.24525,-0.24480556,22.6611861617
1834,2454407.82,73.24525,-0.24480556,21.8075302321
1835,2454418.78,73.24525,-0.24480556,22.1210287377
1836,2454422.76,73.24525,-0.24480556,22.420352498
1837,2454425.62,73.24525,-0.24480556,19.6378050853
1838,2454435.7,73.24525,-0.24480556,22.7854618664
1839,2454440.72,73.24525,-0.24480556,22.443569049
1840,2454453.7,73.24525,-0.24480556,20.7435813638
1841,2454458.72,73.24525,-0.24480556,18.3493614129
1842,2454464.77,73.24525,-0.24480556,20.6782470447
1843,2454478.6,73.24525,-0.24480556,22.562451528
1844,2454523.66,73.24525,-0.24480556,20.0005498021
1845,2454728.75,73.24525,-0.24480556,19.2925979123
1846,2454729.75,73.24525,-0.24480556,19.6241793102
1847,2454734.83,73.24525,-0.24480556,22.6685900331
1848,2454776.82,73.24525,-0.24480556,22.4878002212
1849,2454798.82,73.24525,-0.24480556,22.385892185
1850,2454824.71,73.24525,-0.24480556,22.3003064487
1851,2454831.63,73.24525,-0.24480556,22.5796815012
1852,2454839.66,73.24525,-0.24480556,19.3565183965
1853,2454842.71,73.24525,-0.24480556,18.0170030927
1854,2454844.68,73.24525,-0.24480556,19.4383958437
1855,2454845.7,73.24525,-0.24480556,19.7372062402
1856,2454866.7,73.24525,-0.24480556,22.5274644554
1857,2454878.68,73.24525,-0.24480556,20.4164461222
1858,2454105.68,102.970875,-0.36694444,18.5796110577
1859,2454105.68,103.00783333,-0.45597222,18.5414833009
1860,2454105.68,103.01404167,-0.45508333,18.5457848246
1861,2454105.68,103.02004167,-0.36541667,18.5759791486
1862,2454105.68,103.04141667,-0.39219444,18.5548343003
1863,2454105.68,103.078625,-0.39241667,18.5723593482
1864,2454106.64,102.970875,-0.36694444,19.3805415827
1865,2454106.64,103.00783333,-0.45597222,19.3717307184
1866,2454106.64,103.01404167,-0.45508333,19.3582529811
1867,2454106.64,103.02004167,-0.36541667,19.3894245336
1868,2454106.64,103.04141667,-0.39219444,19.4215176232
1869,2454106.64,103.078625,-0.39241667,19.4520082896
1870,2454128.76,103.00783333,-0.45597222,22.0334763847
1871,2454128.76,103.01404167,-0.45508333,22.0976314084
1872,2454128.76,103.04141667,-0.39219444,22.8039978177
1873,2454128.76,103.078625,-0.39241667,22.5762966735
1874,2454137.68,103.00783333,-0.45597222,20.0244392766
1875,2454137.68,103.01404167,-0.45508333,20.0580647305
1876,2454137.68,103.04141667,-0.39219444,20.1578529867
1877,2454137.68,103.078625,-0.39241667,20.1783243446
1878,2454163.7,103.00783333,-0.45597222,18.0994523919
1879,2454163.7,103.01404167,-0.45508333,18.1114848212
1880,2454163.7,103.02004167,-0.36541667,18.1241517333
1881,2454163.7,103.04141667,-0.39219444,18.1236521883
1882,2454163.7,103.078625,-0.39241667,18.1249014344
1883,2454385.8,103.00783333,-0.45597222,21.7076241998
1884,2454385.8,103.01404167,-0.45508333,22.1120835972
1885,2454385.8,103.04141667,-0.39219444,22.6223836257
1886,2454385.8,103.078625,-0.39241667,22.723455249
1887,2454407.84,103.00783333,-0.45597222,21.0307749547
1888,2454407.84,103.01404167,-0.45508333,21.121848032
1889,2454407.84,103.04141667,-0.39219444,21.5485886399
1890,2454407.84,103.078625,-0.39241667,21.5221059812
1891,2454418.79,102.970875,-0.36694444,22.2806778132
1892,2454418.79,103.00783333,-0.45597222,21.6879559531
1893,2454418.79,103.01404167,-0.45508333,21.6584103165
1894,2454418.79,103.02004167,-0.36541667,22.5590926427
1895,2454418.79,103.04141667,-0.39219444,22.017916497
1896,2454418.79,103.078625,-0.39241667,22.0913759944
1897,2454422.78,102.970875,-0.36694444,23.3809718774
1898,2454422.78,103.00783333,-0.45597222,21.9671140056
1899,2454422.78,103.01404167,-0.45508333,21.9766800162
1900,2454422.78,103.04141667,-0.39219444,23.077416488
1901,2454422.78,103.078625,-0.39241667,23.1042261258
1902,2454425.81,102.970875,-0.36694444,25.0476308955
1903,2454425.81,102.98225,-0.34861111,24.660375984
1904,2454425.81,102.995875,-0.35877778,25.9675728876
1905,2454425.81,103.00783333,-0.45597222,22.8703676809
1906,2454425.81,103.0095,-0.35438889,24.1500760678
1907,2454425.81,103.01404167,-0.45508333,22.8094692529
1908,2454425.81,103.04141667,-0.39219444,24.4624229093
1909,2454435.73,103.00783333,-0.45597222,21.7724920267
1910,2454435.73,103.01404167,-0.45508333,21.7006359359
1911,2454435.73,103.04141667,-0.39219444,22.24461322
1912,2454435.73,103.078625,-0.39241667,22.2805085597
1913,2454440.62,102.970875,-0.36694444,22.5156980505
1914,2454440.62,103.00783333,-0.45597222,22.0679560676
1915,2454440.62,103.01404167,-0.45508333,22.0167671526
1916,2454440.62,103.02004167,-0.36541667,22.1536140859
1917,2454440.62,103.04141667,-0.39219444,22.7693421418
1918,2454440.62,103.078625,-0.39241667,23.9339427788
1919,2454464.79,103.00783333,-0.45597222,20.7006497466
1920,2454464.79,103.01404167,-0.45508333,20.8041315195
1921,2454464.79,103.04141667,-0.39219444,20.9928833682
1922,2454464.79,103.078625,-0.39241667,21.0011609316
1923,2454574.58,102.970875,-0.36694444,19.0867847635
1924,2454574.58,103.00783333,-0.45597222,19.0432367626
1925,2454574.58,103.01404167,-0.45508333,19.0701845716
1926,2454574.58,103.02004167,-0.36541667,19.1025814585
1927,2454574.58,103.04141667,-0.39219444,19.0904501251
1928,2454574.58,103.078625,-0.39241667,19.0914996767
1929,2454858.63,103.00783333,-0.45597222,21.8296269912
1930,2454858.63,103.01404167,-0.45508333,22.0261979668
1931,2454858.63,103.04141667,-0.39219444,22.27679285
1932,2454858.63,103.078625,-0.39241667,22.6760448742
1933,2454866.77,102.970875,-0.36694444,22.5191635642
1934,2454866.77,103.00783333,-0.45597222,22.0834126546
1935,2454866.77,103.01404167,-0.45508333,22.346067115
1936,2454866.77,103.02004167,-0.36541667,22.6320689359
1937,2454866.77,103.04141667,-0.39219444,22.4926809055
1938,2454866.77,103.078625,-0.39241667,23.0429511038
1939,2454878.73,102.970875,-0.36694444,20.5184632855
1940,2454878.73,102.995875,-0.35877778,20.5797436548
1941,2454878.73,103.00783333,-0.45597222,20.4479778008
1942,2454878.73,103.01404167,-0.45508333,20.4667518373
1943,2454878.73,103.02004167,-0.36541667,20.4730826223
1944,2454878.73,103.04141667,-0.39219444,20.5612232031
1945,2454878.73,103.078625,-0.39241667,20.563521111
1946,2454885.73,103.00783333,-0.45597222,23.1274814737
1947,2454885.73,103.01404167,-0.45508333,25.3389979709
1948,2454930.6,102.970875,-0.36694444,18.3646858468
1949,2454930.6,103.00783333,-0.45597222,18.3556236413
1950,2454930.6,103.01404167,-0.45508333,18.3624914991
1951,2454930.6,103.02004167,-0.36541667,18.3779458903
1952,2454930.6,103.04141667,-0.39219444,18.3923352077
1953,2454930.6,103.078625,-0.39241667,18.385276575
1954,2454933.57,102.970875,-0.36694444,19.325706454
1955,2454933.57,103.00783333,-0.45597222,19.3070827346
1956,2454933.57,103.01404167,-0.45508333,19.3287161168
1957,2454933.57,103.04141667,-0.39219444,19.391528756
1958,2454933.57,103.078625,-0.39241667,19.3423638421
1959,2454106.85,103.00783333,-0.45597222,18.5594037911
1960,2454106.85,103.01404167,-0.45508333,18.5749933313
1961,2454106.85,103.02004167,-0.36541667,18.5865438695
1962,2454106.85,103.04141667,-0.39219444,18.573462546
1963,2454106.85,103.078625,-0.39241667,18.5784456014
1964,2454397.81,133.141875,-0.6635,18.8342374868
1965,2454407.8,133.141875,-0.6635,20.9115262598
1966,2454418.77,133.141875,-0.6635,21.688308437
1967,2454422.74,133.141875,-0.6635,22.0905846927
1968,2454435.71,133.141875,-0.6635,22.0980883422
1969,2454523.81,133.141875,-0.6635,20.1540127261
1970,2454827.84,133.141875,-0.6635,22.4130320485
1971,2454900.76,133.141875,-0.6635,17.7248028336
1972,2454105.77,133.39779167,-0.61138889,18.2564460594
1973,2454105.77,133.477125,-0.53944444,18.2526481009
1974,2454106.77,133.39779167,-0.61138889,18.6487949415
1975,2454106.77,133.477125,-0.53944444,18.6594309532
1976,2454108.79,133.39779167,-0.61138889,19.8138794482
1977,2454108.79,133.477125,-0.53944444,19.7869803435
1978,2454139.79,133.39779167,-0.61138889,20.4958470067
1979,2454139.79,133.477125,-0.53944444,20.4948384037
1980,2454159.73,133.39779167,-0.61138889,19.4074053483
1981,2454159.73,133.477125,-0.53944444,19.4268314308
1982,2454160.72,133.39779167,-0.61138889,18.8426761232
1983,2454160.72,133.477125,-0.53944444,18.8835557762
1984,2454163.64,133.39779167,-0.61138889,18.3289555331
1985,2454163.64,133.477125,-0.53944444,18.3251382869
1986,2454165.64,133.39779167,-0.61138889,19.365265605
1987,2454165.64,133.477125,-0.53944444,19.3505250814
1988,2454407.79,133.39779167,-0.61138889,21.1351493
1989,2454407.79,133.477125,-0.53944444,21.197081843
1990,2454418.76,133.39779167,-0.61138889,22.2503330241
1991,2454418.76,133.477125,-0.53944444,22.323556466
1992,2454422.75,133.39779167,-0.61138889,22.628942856
1993,2454422.75,133.477125,-0.53944444,22.7056149317
1994,2454435.72,133.39779167,-0.61138889,21.3669342859
1995,2454435.72,133.477125,-0.53944444,21.48173845
1996,2454440.71,133.39779167,-0.61138889,22.5183023175
1997,2454440.71,133.477125,-0.53944444,22.6602451614
1998,2454443.87,133.39779167,-0.61138889,17.8504007218
1999,2454443.87,133.477125,-0.53944444,17.8657294933
2000,2454449.81,133.39779167,-0.61138889,22.6321964073
2001,2454449.81,133.477125,-0.53944444,22.7399086335
2002,2454453.84,133.39779167,-0.61138889,22.4717373636
2003,2454453.84,133.477125,-0.53944444,22.5947824414
2004,2454458.77,133.39779167,-0.61138889,18.640954736
2005,2454458.77,133.477125,-0.53944444,18.6651596133
2006,2454464.81,133.39779167,-0.61138889,20.7268565665
2007,2454464.81,133.477125,-0.53944444,20.8350956776
2008,2454478.62,133.39779167,-0.61138889,22.5902499621
2009,2454478.62,133.477125,-0.53944444,22.5552232097
2010,2454493.82,133.39779167,-0.61138889,20.485199506
2011,2454493.82,133.477125,-0.53944444,20.521436233
2012,2454523.67,133.39779167,-0.61138889,21.0740825438
2013,2454523.67,133.477125,-0.53944444,21.0991512106
2014,2454562.55,133.39779167,-0.61138889,22.5204446111
2015,2454562.55,133.477125,-0.53944444,22.7001496177
2016,2454574.66,133.39779167,-0.61138889,18.7523863937
2017,2454574.66,133.477125,-0.53944444,18.7667287575
2018,2454827.78,133.39779167,-0.61138889,22.739957745
2019,2454827.78,133.477125,-0.53944444,23.4413438192
2020,2454831.62,133.39779167,-0.61138889,22.5122451595
2021,2454831.62,133.477125,-0.53944444,22.733495546
2022,2454839.75,133.39779167,-0.61138889,20.4111761501
2023,2454839.75,133.477125,-0.53944444,20.4418116443
2024,2454842.76,133.39779167,-0.61138889,18.1602395222
2025,2454842.76,133.477125,-0.53944444,18.1601303257
2026,2454844.72,133.39779167,-0.61138889,18.7301595561
2027,2454844.72,133.477125,-0.53944444,18.747774553
